5642656,flat,Neuenhof,5432,10,AG,Kappelstrasse, 4,3.0,3,<NA>,<NA>,<NA>,8.32957,47.44935,0.19211333071626624,<NA>,<NA>,1309;
5718909,flat,Nidau,2560,79,BE,Lyss-Strasse, 18,1.5,<NA>,25,<NA>,<NA>,7.24461,47.1261,0.2963223699060061,<NA>,<NA>,590;
5588845,flat,Nidau,2560,79,BE,Vollstrasse, 15,1.0,<NA>,<NA>,<NA>,<NA>,7.24316,47.12393,0.07498486251338418,<NA>,<NA>,700;
5007569,flat,Niederwil AG,5524,18,AG,Mühleweg, 1c,4.5,0,99,<NA>,<NA>,8.29564,47.37868,3.483003996269007,1580,200,1780;
5520232,flat,Oberdorf SO,4515,83,SO,Weissensteinstrasse, 40,4.5,1,94,<NA>,<NA>,7.50786,47.22793,1.3913744174384064,1630,240,1870;
5676965,flat,Orpund,2552,79,BE,Hauptstrasse, 136,3.5,<NA>,70,<NA>,<NA>,7.30073,47.14031,2.063838222233848,<NA>,<NA>,1480;
5706578,flat,Saillon,1913,93,VS,Rte des Sautes, 4,4.5,<NA>,120,<NA>,<NA>,7.18845,46.17212,2.265030629142861,<NA>,<NA>,1960;
5528402,flat,Schüpfen,3054,79,BE,Schwanden, 65,4.5,<NA>,80,<NA>,<NA>,7.40289,47.03952,1.3063635705438916,<NA>,<NA>,1290;
5704015,flat,Turgi,5300,10,AG,Auhaldenstrasse, 11,4.0,1,74,1947,2019,8.24852,47.49892,0.8786453736224762,1230,160,1390;
5714501,flat,Unterkulm,5726,18,AG,hauptstrasse, 20,3.5,<NA>,<NA>,<NA>,<NA>,8.11549,47.30984,5.014607896501215,<NA>,<NA>,1290;
5689846,flat,Wabern,3084,15,BE,Kirchstrasse, 192,<NA>,<NA>,95,<NA>,<NA>,7.44663,46.92933,0.09399368770406316,<NA>,<NA>,1400;
5202788,flat,Zuchwil,4528,83,SO,Amselweg 45, 45A, 47, 47A,3.5,0,90,2019,<NA>,7.56125,47.21455,0.7929912346324509,1550,200,1750;
5195946,flat,Zuchwil,4528,83,SO,Amselweg 45, 45A, 47, 47A,3.5,0,87,2019,<NA>,7.56125,47.21455,0.7929912346324509,1560,200,1760;
5666668,flat,Zuchwil,4528,83,SO,Amselweg 45, 45A, 47, 47A,3.5,1,88,2019,<NA>,7.56125,47.21455,0.7929912346324509,1560,200,1760;
5202746,flat,Zuchwil,4528,83,SO,Amselweg 45, 45A, 47, 47A,4.5,2,101,2019,<NA>,7.56125,47.21455,0.7929912346324509,1670,230,1900;
